 	Label	Strain	Time	Well	Site	Area	X	Y	W	H
181	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	153	16760.245	1838.866	20480	20440
182	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	97	17348.428	2000.706	20480	20440
183	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	91	17336.214	2038.929	20480	20440
184	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	42	17384.476	2053.69	20480	20440
185	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	61	17211.615	2051.959	20480	20440
186	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	53	17231.821	2054.462	20480	20440
187	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	43	16778.849	2061.547	20480	20440
188	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	67	18084.993	2065.903	20480	20440
189	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	33	16760.53	2157.682	20480	20440
190	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	20	16884.65	2165.8	20480	20440
191	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	31	16867.242	2171.887	20480	20440
192	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	161	17381.63	2179.618	20480	20440
193	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	130	17075.138	2203.469	20480	20440
194	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	82	17050.329	2256.146	20480	20440
195	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	173	17516.697	2282.766	20480	20440
196	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	102	17101.412	2340.059	20480	20440
197	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	78	16827.167	2350.641	20480	20440
198	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	199	17065.354	2365.812	20480	20440
199	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	128	11894.484	2397.922	20480	20440
200	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	83	17167.464	2408.259	20480	20440
201	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	84	17136.381	2410.393	20480	20440
202	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	161	16837.009	2435.171	20480	20440
203	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	74	17548.851	2438.405	20480	20440
204	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	122	17154.025	2450.992	20480	20440
205	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	73	17060.774	2452.705	20480	20440
206	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	58	17189.741	2459.948	20480	20440
207	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	97	17257.469	2472.469	20480	20440
208	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	79	17071.816	2475.778	20480	20440
209	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	78	17450.308	2483.577	20480	20440
210	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	58	17210.483	2488.172	20480	20440
211	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	167	16988.548	2517.476	20480	20440
212	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	103	16840.772	2505.481	20480	20440
213	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	72	17466.5	2513.458	20480	20440
214	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	130	12070.731	2520.777	20480	20440
215	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	221	17550.079	2529.554	20480	20440
216	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	75	16990.487	2545.073	20480	20440
217	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	186	17315.699	2550.328	20480	20440
218	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	484	17113.11	2575.808	20480	20440
219	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	57	17004.974	2562.184	20480	20440
220	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	120	17451.167	2564.508	20480	20440
221	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	46	17142.478	2573.109	20480	20440
222	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	191	17140.055	2634.186	20480	20440
223	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	105	16875.633	2626.605	20480	20440
224	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	160	17156.2	2649.75	20480	20440
225	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	152	17076.579	2650.513	20480	20440
226	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	169	17063.583	2685.411	20480	20440
227	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	44	16536.159	2724.364	20480	20440
228	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	56	16530.518	2744.625	20480	20440
229	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	210	17259.99	2769.771	20480	20440
230	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	108	17110.259	2786.5	20480	20440
231	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	73	16958.404	2836.39	20480	20440
232	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	61	16940.172	2843.074	20480	20440
233	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	123	17083.801	2848.11	20480	20440
234	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	82	17325.39	2862.89	20480	20440
235	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	95	16988.7	2865.837	20480	20440
236	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	181	17404.936	2872.533	20480	20440
237	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	188	16837.096	2872.856	20480	20440
238	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	76	17333.829	2881.579	20480	20440
239	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	157	17226.889	2881.468	20480	20440
240	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	134	17210.597	2892.015	20480	20440
241	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	100	17385.67	2901.81	20480	20440
242	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	108	17091.62	2902.713	20480	20440
243	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	72	17457.972	2907.917	20480	20440
244	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	97	17305.139	2914.51	20480	20440
245	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	77	17474.721	2920.461	20480	20440
246	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	111	17227.986	2920.806	20480	20440
247	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	113	17185.518	2928.801	20480	20440
248	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	110	17364.827	2941.4	20480	20440
249	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	93	17383.102	2944.489	20480	20440
250	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	115	17321.857	2949.891	20480	20440
251	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	92	17124.554	2968.022	20480	20440
252	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	86	17098.779	2977.221	20480	20440
253	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	135	372.833	3015.811	20480	20440
254	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	168	17227.518	3023.024	20480	20440
255	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	99	17154.601	3020.864	20480	20440
256	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	88	17340.068	3057.602	20480	20440
257	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	94	17255.957	3084.064	20480	20440
